id,channel,text,audio_file,audio_path
2683,@thaibinhtv,Cây cú vì nghĩ anh Lạng xem thử mình.,audio_2683.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2683.wav
2684,@ducisreal,Tôi cảm thấy ghê tởm khi tên quái vật đó đã xâm phạm quyền riêng tư của mình.,audio_2684.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2684.wav
2685,@FonosVietnam,Mỗi bản đều chứa đầy sự bi quan và khẳng định những kết quả ban đầu của một thị trường không có tương lai.,audio_2685.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2685.wav
2686,@betterversionvn,"Nhưng mà buổi thẩm đoàn toàn người da trắng vẫn tuyên bố Tom có tội, chỉ vì thành kiến chủng tộc với người da đen.",audio_2686.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2686.wav
2687,@vietnh1009,Này các bạn nhìn này.,audio_2687.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2687.wav
2688,@VoizFM,Đương nhiên thưa quý ngài.,audio_2688.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2688.wav
2689,@caikinhdi_vn,Cuộc sống mà Kazuko xây dựng đang dần sập đổ.,audio_2689.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2689.wav
2690,@FonosVietnam,"Franz Ferdinand, nước Áo.",audio_2690.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2690.wav
2691,@cosu,"Trong khi đó, nhân cách xấu xa của Wall-E thì lại có đôi mắt trừng trừng và luôn tập trung ánh nhìn vào một điểm duy nhất.",audio_2691.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2691.wav
2692,@CDTeam-Why,Giờ chúng ta hãy trở lại với câu chuyện không có chữ Nếu.,audio_2692.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2692.wav
2693,@PhePhim,"Nhưng giờ đây, Loki có vẻ rất kính nể những gì Thor đã làm, và cuối cùng cũng trột dạ về trọng trách phải bảo vệ những người thân xung quanh.",audio_2693.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2693.wav
2694,@NgamRadio,Quý vị có cảm nghĩ gì về chủ đề này? Hãy để lại bình luận bên dưới để chia sẻ cùng chúng tôi nhé.,audio_2694.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2694.wav
2695,@W2WMovie,"Một sĩ quan nói với Dexter và Debra rằng vị hôn thê Fiona Camp đã đến nhà để xem phim với Rice, nhưng đã bị kẻ tấn công đang bỏ đi sâu ngã.",audio_2695.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2695.wav
2696,@PhanTichGame,"Sau sự kiện đó, Nick báo cảnh sát và rời khỏi thị trấn Ravenbrook.",audio_2696.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2696.wav
2697,@tamhonanuong,"Em nhìn mà chán hẳn, chẳng biết bao giờ chị Huyền mới chịu thay đổi cho đến một ngày đẹp trời, đi cắt tóc, thì gặp đúng bà chị họ ở đây, lại đi cùng một anh trai khác, em không thèm bắt chuyện nữa luôn.",audio_2697.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2697.wav
2698,@bumcn,"Và khi anh Cameraman POV quay về hướng Titan Cameraman, ta thấy nhân vật bí ẩn hay là Đa Phước Bùm xuất hiện trong chiếc xe màu đỏ.",audio_2698.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2698.wav
2699,@hieu-tv,"Do đó cho nên thay vì cái góc nhìn như vậy, thì bây giờ chúng ta hãy thử đổi góc nhìn sang một cái góc nhìn khác, thực tế hơn.",audio_2699.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2699.wav
2700,@gc.gamelab,Cũng không có gì lạ lắm khi đây là cả 2 bộ thánh di vật đều liên quan đến các nhân vật hệ nham.,audio_2700.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2700.wav
2701,@VoizFM,Một tin rất tốt lành là.,audio_2701.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2701.wav
2702,@VoizFM,Mỗi ngày tôi đi từ nhà ở Best Style đến hiệu sách tại phía đông thành phố này.,audio_2702.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2702.wav
2703,@hangphimtailieudienanhnd,Chính niềm tin vững chắc của đại bộ phận nhân dân vào sự lãnh đạo của Đảng và Nhà nước đã giúp đất nước ta vượt qua giai đoạn khủng hoảng về kinh tế.,audio_2703.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2703.wav
2704,@VoizFM,Nó có thể tỏ cho bạn thấy cách để thù hữu chọn số tiền bạn cần.,audio_2704.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2704.wav
2705,@ThaiNhiTV,Với cái quan điểm của nhí thì nhí sẽ nấu lên thì nó sẽ thơm hơn và ngon hơn.,audio_2705.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2705.wav
2706,@BroNub,Đính lên trên múc nước thì lại thấy ngay 1 cái cổng địa ngục hỏng ở gần đó.,audio_2706.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2706.wav
2707,@TULEMIENTAY,Bên trong thì nó sẽ không có cái hộp nào hết trơn á các bạn.,audio_2707.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2707.wav
2708,@vtc14,"Những điểm du lịch hè năm nay khó giảm, thậm chí còn tăng, dẫn đến thị trường du lịch đội địa ế ẩm.",audio_2708.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2708.wav
2709,@W2WAnime,Tuổi thơ các cậu gắn liền với tựa chuyện Việt nào hơn? Hãy để lại comment ở phía dưới nhé. Cậu cũng có thể đón xem thêm nhiều nội dung của chúng ta hơn.,audio_2709.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2709.wav
2710,@Spiderum,"Năm 1999, Starbucks quyết định tấn công vào một thị trường có quy mô khổng lồ, đó là Trung Quốc.",audio_2710.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2710.wav
2711,@FonosVietnam,"Lúc đó, cha tôi nhất quyết không đồng ý, nhưng mẹ tôi lại cho phép.",audio_2711.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2711.wav
2712,@betterversionvn,Trong quá trình đó.,audio_2712.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2712.wav
2713,@DongMauViet,Người dân Việt Nam đã làm ra được bao nhiêu cái nồi nhôm từ B-52 của Mỹ.,audio_2713.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2713.wav
2714,@FonosVietnam,Google đã và đang dẫn đầu trong lĩnh vực này.,audio_2714.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2714.wav
2715,@Web5Ngay,Tôi lắng nghe thực sự bằng đôi tay của mình và tôi cảm nhận thực sự bằng trái tim của mình và của mình mà tôi nhìn thấy cái điều đó.,audio_2715.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2715.wav
2716,@VoizFM,Vì cuộc nghiên cứu của chúng tôi.,audio_2716.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2716.wav
2717,@VoizFM,Tôi sẽ nói một lời đầy kêu hãnh về sự phản bội mà người ta đã gieo giao để chống lại tôi.,audio_2717.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2717.wav
2718,@tamhonanuong,"Chuyện đã đến nước này, không thể manh động được.",audio_2718.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2718.wav
2719,@tamhonanuong,Học chung lớp nên hàng ngày tôi và anh tiếp xúc với nhau rất nhiều.,audio_2719.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2719.wav
2720,@vtcnow,Các đối tượng khi đó đã đập vào xe của chị T.A. rồi chửi bới vì cho rằng chị này quay phim mình.,audio_2720.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2720.wav
2721,@betterversionvn,Ông nói rằng luật pháp cần phải được bảo vệ.,audio_2721.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2721.wav
2722,@FonosVietnam,Sau đó mỗi ngày tập chạy vài dặm để tăng dần quãng đường.,audio_2722.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2722.wav
2723,@BroNub,Tôi lại lên trăng bay và thấy vùng đất ba gian nơi xuất hiện con slime địa ngục ngay thẳng hàng chỗ tôi xuất hiện dưới địa ngục luôn.,audio_2723.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2723.wav
2724,@tamhonanuong,"Anh em ơi, mình lên đây xin anh em tư vấn chứ mình hoang mang vãi ra luôn nha. Hôm nay nè tôi phát hiện nha, người yêu hỏi mọi người rồi tra cách trối chặt mình đó mọi người. Trời ơi, chuyện là mình với người yêu bên nhau được 2 năm.",audio_2724.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2724.wav
2725,@FonosVietnam,Lần này là ở các thành phố của Mexico.,audio_2725.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2725.wav
2726,@SoiSangBrightSideVietnamese,Họ đều hét lên.,audio_2726.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2726.wav
2727,@FonosVietnam,Các quy trình lập luận trực quan rất hiệu quả với các mục đích thường nhật nhưng lại có thể khiến chúng ta đi sai hướng khi áp dụng vào các tình huống phức tạp hơn.,audio_2727.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2727.wav
2728,@CoBaBinhDuong,Táo này thì mình bào vỏ và cắt nhỏ ra.,audio_2728.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2728.wav
2729,@truyenhinh4k,Hai IT ban bố tình trạng khẩn cấp sau khi gần 4.000 phạm nhân bỏ trốn.,audio_2729.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2729.wav
2730,@meGAME_Official,Đoạn này nhìn kỹ vào phần cổ của Titan Cameraman anh em có thể thấy chiếc cổ bị hở ra rất nhiều dây điện.,audio_2730.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2730.wav
2731,@tamhonanuong,Đôi bông tay trắng sáng lấp lánh chỗ tay.,audio_2731.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2731.wav
2732,@VoizFM,Ông ấy chưa được thử.,audio_2732.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2732.wav
2733,@PhePhim,Thông qua việc lột trần những hạn chế của con người vào quá trình đô thị hóa phim thể hiện khát vọng đẩy lùi những hiện thực xấu xí đã từng tồn tại trong quá khứ.,audio_2733.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2733.wav
2734,@FonosVietnam,"Hai, tư tưởng cốt lõi của chiếc da.",audio_2734.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2734.wav
2735,@baihoc10phut,Đó là khi biến cố A xảy ra.,audio_2735.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2735.wav
2736,@BlvckVines,"Em chưa thấy zoom, chắc bây giờ trong bụng em luôn một hổng luôn.",audio_2736.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2736.wav
2737,@truyenhinhdongnai_dnrtv,Đây là hình ảnh được người dân quay lại giây phút nghẹt thở mọi người khẩn trương phá hàng rào chuồng cợp của căn nhà một lầu này.,audio_2737.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2737.wav
2738,@HappyHidari,Để làm video là giàu không.,audio_2738.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2738.wav
2739,@meGAME_Official,Chẳng lẽ là tôi phải rơi bẹp người sau cuồng ngã này rồi mà chẳng hiểu sao nhưng vật chính vẫn bình yên vô sự nữa.,audio_2739.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2739.wav
2740,@FonosVietnam,"Trái lại, nếu làm bất cứ việc gì lợi mình, hại người, thì chắc chắn đó là việc ác.",audio_2740.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2740.wav
2741,@VoizFM,"Nếu cần hình ảnh đại diện, bạn có thể liên tưởng bộ phần này như một kẻ đói ăn với mối quan tâm duy nhất là thỏa mãn những nhu cầu căn bản của con người và tự sinh tồn.",audio_2741.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2741.wav
2742,@battlecry.khampha,"Biết là nguy hiểm, nhưng Indonesia cần điều này để phát triển chính quốc.",audio_2742.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2742.wav
2743,@FonosVietnam,"Hiểu rằng kế hoạch có thể bị phá sản, lời khuyên cuối cùng của ông rất đơn giản.",audio_2743.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2743.wav
2744,@MensBay,Nếu họ nói ra thì đối phương chắc chắn sẽ đi.,audio_2744.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_2744.wav
